id,booking_status_pred,Cancellation_prob
66317,0,0.061607204
66318,0,0.0034024476
66319,1,0.7305919
66320,0,0.0195795
66321,1,0.73992985
66322,1,0.88364184
66323,0,0.07519023
66324,0,0.11419073
66325,0,0.15091917
66326,1,0.8061266
66327,1,0.78153944
66328,0,0.014465129
66329,1,0.7331554
66330,0,0.0037609017
66331,0,0.057383876
66332,1,0.65454406
66333,0,0.018336212
66334,0,3.6367077e-05
66335,1,0.62384397
66336,0,0.33983213
66337,0,0.1899984
66338,0,0.068105824
66339,0,0.1012099
66340,0,0.20678031
66341,0,0.0038263865
66342,0,0.03611702
66343,1,0.9153784
66344,0,0.12277638
66345,1,0.70186913
66346,1,0.7582633
66347,0,0.2492966
66348,0,0.10192762
66349,1,0.8538486
66350,1,0.6484647
66351,0,0.06389549
66352,0,0.20557451
66353,0,0.09616308
66354,0,0.3882356
66355,0,0.30601558
66356,1,0.79733497
66357,1,0.65291584
66358,0,0.13768448
66359,0,0.06110229
66360,0,0.26984102
66361,0,0.15420185
66362,0,0.20530424
66363,0,0.14823616
66364,0,0.06816794
66365,0,0.01706571
66366,0,0.08320186
66367,0,0.42191914
66368,1,0.6453833
66369,0,0.12976858
66370,0,0.3947633
66371,0,0.1850414
66372,0,0.2959155
66373,0,0.06959581
66374,0,0.0078005474
66375,0,0.25671393
66376,0,0.027123934
66377,0,0.008542723
66378,0,0.00018262328
66379,0,0.15571928
66380,1,0.704194
66381,0,0.10909273
66382,0,0.16075473
66383,0,0.2674755
66384,1,0.7366533
66385,0,3.6937887e-05
66386,0,0.16072777
66387,0,0.20046066
66388,0,1.7925927e-07
66389,1,0.8124576
66390,0,0.45772448
66391,0,0.058720563
66392,0,0.111646056
66393,0,0.0037477682
66394,0,0.48267746
66395,1,0.80444044
66396,0,0.45440066
66397,1,0.7514401
66398,1,0.8899165
66399,0,0.16077648
66400,0,0.03131087
66401,0,5.2960053e-10
66402,0,0.2330712
66403,0,0.45210797
66404,0,0.13763842
66405,0,2.1063956e-05
66406,1,0.7743859
66407,1,0.67432344
66408,0,0.2623292
66409,0,0.108851604
66410,0,0.12955469
66411,0,0.24676774
66412,1,0.9084806
66413,1,0.89823395
66414,0,0.0653796
66415,0,1.6564307e-08
66416,0,0.40430927
66417,1,0.9664165
66418,0,0.044743583
66419,0,0.3833748
66420,1,0.7957204
66421,0,0.34975
66422,0,0.23808712
66423,1,0.96613437
66424,0,0.292635
66425,0,1.0231489e-05
66426,0,0.13205655
66427,1,0.5840978
66428,0,0.42070925
66429,0,0.19273463
66430,1,0.8373746
66431,1,0.8332056
66432,0,0.4141164
66433,0,0.18406384
66434,0,0.3237351
66435,0,0.13861963
66436,0,0.44910935
66437,1,0.9205059
66438,0,0.13442345
66439,0,0.46475825
66440,1,0.81736237
66441,0,0.09516983
66442,1,0.7492755
66443,0,0.24305302
66444,0,0.07563325
66445,0,0.069836855
66446,1,0.6822629
66447,0,0.15397033
66448,0,0.04098914
66449,0,0.22218817
66450,0,0.23435485
66451,0,0.056677714
66452,0,0.34381777
66453,0,0.44663993
66454,0,0.33369082
66455,1,0.7952262
66456,1,0.75707376
66457,0,0.108316734
66458,1,0.90023744
66459,1,0.7741718
66460,0,0.27970272
66461,0,0.07375908
66462,0,0.06348679
66463,0,0.36824507
66464,1,0.73668104
66465,0,0.19390488
66466,0,0.4360588
66467,0,0.0009383605
66468,0,0.0014348528
66469,0,0.23391621
66470,1,0.57549053
66471,0,0.26544312
66472,1,0.8624817
66473,0,0.103875525
66474,0,0.21039192
66475,1,0.60039175
66476,0,0.03776595
66477,1,0.55034655
66478,1,0.94590664
66479,0,0.003404728
66480,1,0.8107104
66481,0,0.16938308
66482,0,0.05291294
66483,1,0.871909
66484,1,0.82225287
66485,1,0.93936706
66486,0,0.37584883
66487,0,0.16415945
66488,0,0.08382308
66489,0,0.052649125
66490,0,0.4290201
66491,1,0.8448502
66492,1,0.81235576
66493,0,0.00012748258
66494,1,0.798247
66495,1,0.903414
66496,0,0.010488097
66497,0,0.25747508
66498,0,0.015140247
66499,1,0.80411935
66500,1,0.95292735
66501,0,0.3809853
66502,1,0.58066607
66503,0,0.054303065
66504,1,0.7735138
66505,0,0.28637335
66506,1,0.76338655
66507,1,0.93564487
66508,0,0.11721762
66509,0,0.38036352
66510,0,0.11269467
66511,0,0.14310783
66512,0,0.06068449
66513,1,0.75187707
66514,0,0.17780055
66515,0,0.272434
66516,0,0.18339059
66517,0,0.0075263157
66518,0,0.04643365
66519,0,0.29867926
66520,1,0.78872055
66521,0,0.09564747
66522,1,0.77991444
66523,0,0.106474765
66524,0,0.005048383
66525,0,0.02026229
66526,1,0.81321377
66527,0,0.14730094
66528,1,0.8618427
66529,0,0.1498193
66530,0,0.19624642
66531,0,0.31608242
66532,0,0.085548535
66533,0,0.35121462
66534,0,0.16027561
66535,0,1.7088428e-07
66536,1,0.89511925
66537,0,0.20316474
66538,1,0.620812
66539,1,0.8716105
66540,1,0.69548315
66541,1,0.54861236
66542,1,0.51575774
66543,1,0.8675238
66544,0,0.1222159
66545,1,0.6781603
66546,0,0.35397422
66547,0,0.05889464
66548,0,0.427918
66549,0,0.047244567
66550,1,0.8189186
66551,0,0.034003556
66552,1,0.87020004
66553,0,0.079233654
66554,0,0.070225224
66555,0,0.27311185
66556,0,0.13617007
66557,0,0.27285647
66558,1,0.66403043
66559,0,0.43904188
66560,1,0.6828454
66561,0,0.11180953
66562,0,0.013780335
66563,0,0.0007880876
66564,0,0.16867146
66565,1,0.8831628
66566,0,0.09278592
66567,0,0.44663608
66568,1,0.9425294
66569,0,0.48935527
66570,1,0.8649323
66571,0,0.21946037
66572,0,0.04222552
66573,0,0.39923584
66574,0,0.012199643
66575,0,2.4131661e-05
66576,1,0.73323953
66577,0,0.3187345
66578,0,0.28033885
66579,0,0.42195997
66580,0,0.33299062
66581,0,0.31700036
66582,0,0.20753121
66583,0,0.30975398
66584,0,0.22076526
66585,0,0.09243612
66586,0,0.11813773
66587,1,0.84705555
66588,0,0.41231066
66589,0,0.007104843
66590,0,0.042467006
66591,0,0.0701076
66592,0,0.037104435
66593,1,0.9415278
66594,1,0.8189176
66595,0,0.30454618
66596,1,0.5241921
66597,0,0.347293
66598,1,0.6698226
66599,0,0.3608383
66600,0,0.19293532
66601,0,0.085868895
66602,0,0.30650038
66603,0,0.20908274
66604,0,0.0072207255
66605,1,0.8962208
66606,0,0.22474836
66607,0,0.1923692
66608,0,4.107931e-06
66609,0,0.48518378
66610,1,0.8696932
66611,1,0.59654045
66612,0,0.027961366
66613,0,0.099212945
66614,0,0.38251758
66615,1,0.92889076
66616,0,0.2550474
66617,1,0.82704896
66618,1,0.791553
66619,1,0.8140301
66620,0,0.2823166
66621,0,0.22848022
66622,0,0.09940866
66623,0,0.2575387
66624,1,0.8476883
66625,0,0.3970095
66626,0,0.027686574
66627,0,0.18371111
66628,0,5.8576796e-15
66629,0,0.068085216
66630,1,0.75824064
66631,0,0.14379553
66632,0,0.4598807
66633,1,0.8458414
66634,1,0.8659945
66635,1,0.7336654
66636,0,0.0753549
66637,0,0.30972883
66638,0,0.22887935
66639,0,0.14063491
66640,0,0.059216097
66641,1,0.89916414
66642,0,0.022904558
66643,0,0.035619095
66644,0,0.21842201
66645,1,0.68718886
66646,0,0.2290128
66647,0,0.015543349
66648,1,0.5391997
66649,1,0.8769518
66650,1,0.5868469
66651,1,0.891964
66652,0,0.2529669
66653,1,0.77152234
66654,0,0.23222741
66655,0,0.0075555537
66656,0,0.051314905
66657,0,0.46559277
66658,1,0.8168067
66659,1,0.7165702
66660,1,0.5474158
66661,0,0.3365219
66662,0,0.077275164
66663,1,0.81485534
66664,1,0.967916
66665,0,0.192941
66666,0,0.18396258
66667,0,0.04631841
66668,1,0.85209805
66669,0,0.030741863
66670,1,0.8337591
66671,0,0.26121357
66672,1,0.8773741
66673,0,0.08297591
66674,0,0.22642152
66675,0,0.20450322
66676,0,0.060937215
66677,0,0.0628844
66678,1,0.80831474
66679,0,0.46285424
66680,1,0.6358107
66681,0,0.2458307
66682,0,0.00036485432
66683,0,0.18512161
66684,0,0.08154036
66685,1,0.94346243
66686,1,0.6334368
66687,0,0.1471394
66688,1,0.5882345
66689,0,0.08460713
66690,1,0.8478755
66691,0,0.007121564
66692,0,0.082497075
66693,1,0.51863587
66694,1,0.890802
66695,1,0.70814735
66696,0,0.3743251
66697,1,0.82191974
66698,1,0.66081107
66699,1,0.70762706
66700,1,0.64734447
66701,1,0.90224254
66702,0,0.09730038
66703,0,0.35807708
66704,1,0.5765007
66705,0,0.0057007074
66706,0,0.30953258
66707,0,0.022142634
66708,0,0.03923114
66709,0,0.36086586
66710,0,0.00027134884
66711,0,0.08668173
66712,0,0.27650377
66713,0,0.14882082
66714,0,0.06956587
66715,0,0.45000932
66716,0,0.08890257
66717,1,0.8564358
66718,0,0.06970803
66719,1,0.78899854
66720,0,0.36895046
66721,0,0.14537758
66722,0,0.07265579
66723,0,0.21018378
66724,0,0.08466077
66725,0,0.1468792
66726,1,0.5774373
66727,0,0.07396285
66728,0,0.22123562
66729,0,0.13464181
66730,1,0.7410497
66731,0,0.048381463
66732,0,0.07464156
66733,0,0.19778404
66734,1,0.8470188
66735,1,0.7029046
66736,0,0.27900773
66737,0,0.122108996
66738,1,0.71267945
66739,1,0.5346884
66740,0,0.10199358
66741,1,0.67307335
66742,1,0.7675223
66743,0,0.3917834
66744,1,0.61742646
66745,0,0.028148567
66746,0,0.14196852
66747,0,0.20590599
66748,1,0.77903974
66749,0,0.23891114
66750,0,0.43226436
66751,1,0.7870222
66752,0,0.34379017
66753,1,0.62541974
66754,1,0.7174231
66755,1,0.6181851
66756,0,0.015229443
66757,0,0.21565966
66758,0,0.440638
66759,0,0.08097948
66760,1,0.51799995
66761,0,0.17906384
66762,0,0.0062833074
66763,0,0.15175697
66764,0,0.056723606
66765,0,0.010375117
66766,1,0.54562914
66767,0,0.054182645
66768,0,0.24961092
66769,1,0.8879719
66770,1,0.7162456
66771,0,0.27591303
66772,0,0.49400994
66773,0,0.29649293
66774,1,0.73790824
66775,0,0.16070995
66776,0,0.16191041
66777,1,0.82143307
66778,0,0.0026214097
66779,0,0.25228694
66780,0,0.15303992
66781,1,0.7493411
66782,0,0.46486327
66783,0,0.0044834553
66784,0,0.25732395
66785,0,0.24997805
66786,0,0.13716853
66787,0,0.17506476
66788,0,0.16507018
66789,0,0.40823674
66790,0,0.020259304
66791,0,0.24381743
66792,0,0.14036284
66793,0,0.08468706
66794,0,0.0016378141
66795,0,0.068485186
66796,1,0.64957225
66797,0,0.49629295
66798,0,0.057474766
66799,0,0.20107608
66800,0,0.14758918
66801,1,0.8157986
66802,0,0.04188552
66803,1,0.8457658
66804,0,0.07149137
66805,1,0.7559641
66806,0,0.1215676
66807,1,0.92988837
66808,0,2.7208805e-06
66809,1,0.9239277
66810,0,0.42843613
66811,0,0.2304661
66812,0,0.14512697
66813,1,0.8392179
66814,0,0.11660559
66815,0,0.103964284
66816,1,0.67473346
66817,0,0.1433003
66818,0,0.023983005
66819,1,0.82668173
66820,0,0.041929524
66821,0,0.011393793
66822,1,0.91927856
66823,0,0.18169305
66824,0,0.13127987
66825,0,0.016588464
66826,0,0.44262522
66827,0,0.40829894
66828,0,0.109309055
66829,0,0.24290454
66830,0,0.069125324
66831,0,0.3521093
66832,0,0.3808061
66833,0,0.28797528
66834,0,0.16565509
66835,0,0.052994452
66836,0,0.16048893
66837,1,0.81498134
66838,0,0.14978424
66839,0,0.36874196
66840,0,0.28662145
66841,0,0.4265875
66842,0,0.09162776
66843,0,0.031566
66844,1,0.7608511
66845,0,0.41043222
66846,1,0.6944711
66847,1,0.822629
66848,0,0.35701686
66849,1,0.6888198
66850,1,0.5003057
66851,0,0.01224078
66852,0,0.117547944
66853,1,0.80992866
66854,0,0.018979661
66855,0,0.040844597
66856,0,0.12492002
66857,0,0.2026337
66858,0,0.037821967
66859,1,0.85984886
66860,1,0.79271215
66861,1,0.81399566
66862,0,0.048353665
66863,1,0.73446256
66864,0,0.0246698
66865,0,0.3873526
66866,0,0.033707593
66867,0,0.3974223
66868,1,0.68186516
66869,0,0.2248087
66870,0,0.05672936
66871,1,0.7643391
66872,1,0.52809864
66873,0,0.49127296
66874,0,0.1487906
66875,0,0.10163041
66876,0,0.37326917
66877,0,0.13800813
66878,1,0.8722593
66879,0,0.16655487
66880,0,0.18483059
66881,0,0.26129773
66882,0,0.28589126
66883,1,0.5649176
66884,1,0.97356385
66885,0,0.112472676
66886,0,0.20349121
66887,1,0.60478616
66888,1,0.98078185
66889,1,0.78736216
66890,1,0.7956503
66891,1,0.77684504
66892,1,0.7342053
66893,0,0.09834714
66894,0,0.10450102
66895,0,0.07358761
66896,1,0.9144714
66897,0,0.46781662
66898,0,0.21593858
66899,0,1.4329916e-07
66900,0,0.1898963
66901,0,0.084056325
66902,0,0.026881851
66903,1,0.9107736
66904,0,8.894006e-06
66905,0,0.09810943
66906,0,0.037007257
66907,0,0.0001354558
66908,1,0.79538757
66909,0,0.022828136
66910,1,0.85612786
66911,0,0.15312599
66912,0,0.2971102
66913,1,0.56126136
66914,1,0.54164803
66915,1,0.80509174
66916,0,0.10364316
66917,1,0.7172378
66918,0,0.15056615
66919,0,0.3065019
66920,0,0.00085520896
66921,1,0.73067737
66922,1,0.63439167
66923,0,0.43790892
66924,1,0.5708702
66925,0,0.12020445
66926,0,0.06611549
66927,0,0.013952411
66928,1,0.93974984
66929,0,0.24869436
66930,1,0.6689753
66931,0,0.3044237
66932,1,0.557384
66933,0,0.06562344
66934,0,0.40938494
66935,0,0.13064092
66936,0,0.1225082
66937,0,2.7168482e-05
66938,1,0.73237145
66939,0,0.05240007
66940,0,0.28413478
66941,0,0.05312388
66942,1,0.54035753
66943,0,0.08706547
66944,0,0.01113874
66945,0,0.14219108
66946,1,0.8241395
66947,0,0.105101995
66948,1,0.50349414
66949,0,0.2011356
66950,0,0.054352414
66951,1,0.8974399
66952,0,0.08404909
66953,0,0.16114521
66954,0,0.39628208
66955,0,0.17850548
66956,0,0.23115624
66957,0,0.47739986
66958,0,0.1584702
66959,0,0.19283462
66960,0,0.031404346
66961,1,0.6309085
66962,0,0.0011034465
66963,0,0.106060624
66964,0,0.21625319
66965,0,5.107834e-15
66966,1,0.8114594
66967,0,0.3458299
66968,0,0.13014786
66969,0,0.054669667
66970,0,0.17207661
66971,0,0.08062767
66972,1,0.6760166
66973,0,0.06519614
66974,0,0.43883622
66975,1,0.89460015
66976,0,0.0037835215
66977,1,0.80333537
66978,0,0.26400727
66979,0,0.15893418
66980,0,0.0074653802
66981,0,0.22029988
66982,0,0.06938369
66983,0,0.100459576
66984,0,0.22360614
66985,0,0.11010306
66986,0,0.3530525
66987,1,0.7815542
66988,0,0.16414605
66989,0,0.042398352
66990,1,0.7172812
66991,0,0.33702502
66992,0,0.0047083437
66993,1,0.63743496
66994,1,0.7099222
66995,1,0.8858886
66996,1,0.7794349
66997,0,0.48696896
66998,0,0.35015747
66999,1,0.79333144
67000,0,0.42450172
67001,0,0.43583128
67002,1,0.7967193
67003,0,0.093685456
67004,1,0.9077369
67005,1,0.79116184
67006,0,0.094594665
67007,0,0.16257896
67008,1,0.6837762
67009,1,0.50515956
67010,0,0.03370801
67011,0,0.13906752
67012,0,0.1374162
67013,0,0.12979755
67014,1,0.79955864
67015,0,0.009888923
67016,0,0.252313
67017,1,0.7601428
67018,0,0.11209323
67019,1,0.77602476
67020,0,0.014306141
67021,1,0.8647895
67022,1,0.7945409
67023,0,0.19578622
67024,0,0.015889436
67025,0,0.41155437
67026,0,0.0895829
67027,0,0.4029856
67028,1,0.89067185
67029,0,0.08084185
67030,0,0.11465975
67031,0,0.38411182
67032,1,0.88287854
67033,0,0.0002519382
67034,0,0.3760388
67035,1,0.87412
67036,0,0.34538764
67037,0,0.13187101
67038,0,0.122428045
67039,0,0.04577948
67040,0,0.39083412
67041,1,0.7587691
67042,1,0.67501587
67043,1,0.9363953
67044,0,0.40826765
67045,0,0.13376819
67046,0,0.46195626
67047,0,0.12690724
67048,0,0.046400633
67049,1,0.81124145
67050,1,0.7809426
67051,0,0.021604767
67052,0,0.05773526
67053,0,0.003520528
67054,0,0.07882216
67055,1,0.5186259
67056,0,0.12607206
67057,0,0.17027797
67058,1,0.8774725
67059,1,0.6391411
67060,0,0.030406564
67061,0,0.13485324
67062,0,0.29312024
67063,0,0.18817031
67064,0,0.030242719
67065,1,0.78268784
67066,0,0.022419108
67067,1,0.8704344
67068,0,0.000118909236
67069,0,0.23008876
67070,0,0.0033006726
67071,0,0.09577836
67072,0,0.3034247
67073,0,0.21109186
67074,0,0.19687136
67075,0,0.0740148
67076,0,0.48355582
67077,0,0.3248608
67078,0,0.46178305
67079,0,0.051088218
67080,0,0.27442965
67081,0,0.09590657
67082,1,0.51350886
67083,0,0.44843993
67084,0,0.15550561
67085,1,0.7719258
67086,0,0.074695975
67087,0,0.25930792
67088,0,0.00317808
67089,1,0.506106
67090,1,0.5812991
67091,1,0.922581
67092,1,0.64833087
67093,0,0.18504924
67094,0,0.05698068
67095,0,0.21358924
67096,0,0.02568951
67097,0,0.25998002
67098,0,0.047143325
67099,1,0.85479736
67100,0,0.23244184
67101,0,0.43597108
67102,0,0.12263168
67103,1,0.75980484
67104,0,0.3082297
67105,0,0.49092454
67106,1,0.88067394
67107,1,0.8804434
67108,1,0.52912354
67109,0,0.08633362
67110,0,0.27783492
67111,1,0.72805554
67112,0,0.12522604
67113,0,0.13213694
67114,1,0.84631366
67115,0,0.4514107
67116,0,0.10242217
67117,0,0.16455339
67118,0,0.28641316
67119,1,0.94236135
67120,0,0.21249937
67121,1,0.5246703
67122,0,8.521574e-05
67123,0,0.478963
67124,1,0.9212631
67125,1,0.8661499
67126,0,0.3430744
67127,1,0.7539959
67128,0,0.10908974
67129,0,0.07719387
67130,0,0.19996254
67131,1,0.55832106
67132,0,0.26844388
67133,0,0.2160889
67134,1,0.88291496
67135,0,0.0867315
67136,0,0.028098505
67137,1,0.92365974
67138,1,0.5274075
67139,1,0.917069
67140,0,0.10994721
67141,0,0.055816382
67142,1,0.74941915
67143,0,0.20158193
67144,0,0.20159808
67145,0,0.1425251
67146,0,0.091833785
67147,1,0.5841445
67148,0,0.21248378
67149,1,0.71176785
67150,0,0.1550327
67151,0,0.0772062
67152,0,0.12826073
67153,0,0.050311092
67154,0,0.15883906
67155,1,0.6980283
67156,1,0.90921175
67157,0,0.30037063
67158,0,0.3496042
67159,0,0.3586615
67160,0,0.016742656
67161,0,0.04738649
67162,0,0.051024936
67163,0,0.15622157
67164,0,0.2234311
67165,0,0.16916311
67166,0,0.28846645
67167,0,0.17915525
67168,0,0.44841048
67169,0,0.0077027692
67170,0,0.1966341
67171,0,0.049485188
67172,1,0.6108672
67173,0,0.06977834
67174,0,0.17090937
67175,0,0.18916376
67176,1,0.63743204
67177,0,0.41516516
67178,1,0.8957217
67179,0,0.037215587
67180,1,0.76866406
67181,0,0.004954465
67182,0,0.10480023
67183,0,0.42717752
67184,1,0.767941
67185,0,0.25062096
67186,0,0.27215794
67187,0,0.48774084
67188,0,0.4790689
67189,1,0.7911494
67190,0,0.042239003
67191,1,0.9195677
67192,0,0.41698346
67193,1,0.8256482
67194,0,0.17094862
67195,0,7.989067e-06
67196,0,0.038689174
67197,1,0.9312888
67198,0,0.017376771
67199,0,0.18244863
67200,0,0.38353825
67201,0,0.32948148
67202,1,0.65446585
67203,0,0.38246349
67204,0,0.25067878
67205,0,0.08437255
67206,0,0.37465304
67207,1,0.7169004
67208,0,0.21949157
67209,0,0.4911173
67210,0,0.20425656
67211,0,0.38282186
67212,0,0.13642815
67213,0,0.47278672
67214,0,0.20250058
67215,0,0.033022348
67216,0,1.1855382e-22
67217,1,0.8273232
67218,0,0.0069404882
67219,0,0.021851998
67220,1,0.66454893
67221,1,0.91479546
67222,0,0.3467091
67223,0,0.33320364
67224,0,5.4078837e-06
67225,0,0.030065702
67226,1,0.8671873
67227,1,0.8379919
67228,0,0.23449211
67229,1,0.52318877
67230,0,0.23997255
67231,0,0.1949126
67232,0,0.00028122345
67233,0,0.31698573
67234,1,0.5773989
67235,0,0.38260588
67236,1,0.7779105
67237,0,0.20670308
67238,0,0.0027324478
67239,0,0.13726571
67240,1,0.8539685
67241,0,0.10201356
67242,0,0.12638113
67243,0,0.4188566
67244,0,0.10069841
67245,0,0.40678313
67246,0,0.029813081
67247,0,0.050293837
67248,1,0.9259157
67249,0,0.1875488
67250,0,0.0114518115
67251,0,0.40674958
67252,1,0.892022
67253,1,0.89639837
67254,0,0.27706185
67255,0,0.0038738893
67256,0,0.08593238
67257,0,0.006733687
67258,1,0.5640901
67259,0,0.4420642
67260,1,0.92946976
67261,0,0.11174018
67262,1,0.7375831
67263,1,0.9566624
67264,1,0.7385695
67265,1,0.7805825
67266,0,0.15205586
67267,0,0.0007788913
67268,0,0.3000335
67269,0,0.08526492
67270,0,0.08691486
67271,1,0.8188758
67272,0,0.4216308
67273,0,0.21726175
67274,0,0.021847889
67275,1,0.7607248
67276,0,0.110894516
67277,0,0.09845693
67278,0,0.3373174
67279,0,1.5274249e-07
67280,1,0.5179683
67281,0,0.16273052
67282,1,0.80506307
67283,1,0.7985419
67284,0,0.2693105
67285,0,0.044450164
67286,1,0.72138935
67287,1,0.75516206
67288,1,0.835749
67289,0,0.0155420145
67290,0,0.08832672
67291,1,0.84462285
67292,0,0.039436687
67293,0,0.029322313
67294,0,0.060705364
67295,0,0.053668115
67296,0,0.4781897
67297,0,0.07572882
67298,1,0.65017617
67299,0,0.07548183
67300,0,0.22191745
67301,0,0.008733248
67302,1,0.96639526
67303,1,0.83688086
67304,1,0.75786597
67305,1,0.7985751
67306,1,0.5620298
67307,0,0.06586252
67308,0,0.105543144
67309,0,0.09894132
67310,0,0.023219917
67311,1,0.87454355
67312,0,0.1741535
67313,0,0.075945705
67314,1,0.7471945
67315,1,0.70746064
67316,0,0.44186336
67317,1,0.79469246
67318,0,0.22855647
67319,0,0.37161776
67320,1,0.70264834
67321,0,0.14568996
67322,0,0.046068374
67323,0,5.4536464e-09
67324,1,0.9140846
67325,0,0.15849942
67326,1,0.7037138
67327,0,0.17925094
67328,0,0.19645727
67329,0,0.23110943
67330,0,0.23288235
67331,0,5.1382705e-12
67332,0,0.27733013
67333,0,0.1274787
67334,1,0.73165035
67335,1,0.83237785
67336,1,0.94589007
67337,0,0.21308818
67338,0,1.5204469e-08
67339,1,0.89792275
67340,0,0.11273767
67341,0,0.45126522
67342,1,0.8291271
67343,1,0.9569822
67344,1,0.8684543
67345,0,0.17536749
67346,0,0.13465598
67347,0,0.1516457
67348,0,0.21270907
67349,0,0.0155282235
67350,1,0.83684295
67351,0,0.049836654
67352,0,0.114777744
67353,0,0.21331744
67354,0,0.03569004
67355,1,0.7324023
67356,0,0.15507817
67357,0,0.056739908
67358,1,0.7528484
67359,0,0.12377643
67360,0,0.22812887
67361,1,0.8072379
67362,0,0.13783778
67363,1,0.53427035
67364,0,0.10461975
67365,0,0.17571583
67366,1,0.54413384
67367,0,0.08659737
67368,0,0.04716847
67369,1,0.69926
67370,1,0.5487401
67371,1,0.50525993
67372,1,0.8546513
67373,0,0.020619972
67374,0,0.12518577
67375,0,0.30975112
67376,0,0.021038815
67377,1,0.71229684
67378,0,0.075942636
67379,0,0.053711064
67380,0,0.4340999
67381,0,0.40228084
67382,0,0.18180485
67383,1,0.6676226
67384,1,0.8209369
67385,1,0.8468361
67386,1,0.50326
67387,0,0.033181716
67388,0,0.35020432
67389,0,0.041222043
67390,0,0.32631698
67391,1,0.7826976
67392,1,0.826081
67393,1,0.83844
67394,1,0.7904487
67395,1,0.80212176
67396,0,0.07883322
67397,1,0.8106104
67398,1,0.51521087
67399,1,0.79374546
67400,1,0.736841
67401,0,0.39683083
67402,0,0.17292368
67403,1,0.75914216
67404,1,0.78110635
67405,1,0.8251806
67406,0,0.0899594
67407,0,0.40549883
67408,1,0.699984
67409,1,0.8696361
67410,0,0.058333527
67411,0,0.13196278
67412,1,0.62318826
67413,0,0.3088712
67414,0,0.2245486
67415,1,0.88634354
67416,0,0.10034952
67417,0,0.05225096
67418,1,0.92232007
67419,0,0.22688733
67420,0,0.2651142
67421,0,0.37428585
67422,0,0.14821234
67423,1,0.530994
67424,1,0.9393739
67425,1,0.7604619
67426,0,0.07241413
67427,0,0.14346708
67428,1,0.61782694
67429,1,0.87111014
67430,1,0.8154002
67431,0,0.3174301
67432,0,2.3634383e-14
67433,0,0.34241813
67434,0,0.117785
67435,0,0.036536798
67436,0,0.24723709
67437,0,7.3052335e-21
67438,0,0.14610402
67439,1,0.58029425
67440,1,0.8087468
67441,1,0.7768718
67442,1,0.54063576
67443,0,0.009311974
67444,0,0.48402762
67445,0,0.4501257
67446,0,0.15625475
67447,0,0.05035051
67448,0,0.32226616
67449,0,0.15215847
67450,0,0.011201656
67451,1,0.5801903
67452,1,0.79012597
67453,0,0.17933026
67454,1,0.816741
67455,0,0.1487525
67456,1,0.5176014
67457,0,0.40775555
67458,1,0.5083188
67459,0,0.03275513
67460,0,0.16072366
67461,0,0.2953572
67462,0,0.4041175
67463,0,0.049544916
67464,0,0.018425826
67465,0,0.046342053
67466,1,0.86647207
67467,0,0.20625648
67468,0,0.04285802
67469,1,0.8290036
67470,0,0.48460606
67471,1,0.5184509
67472,0,0.008237546
67473,0,0.14005671
67474,0,0.043172844
67475,0,0.2419148
67476,1,0.8432744
67477,0,0.07151039
67478,0,0.026613878
67479,0,0.12052285
67480,0,0.25382355
67481,0,0.061628897
67482,0,0.06489107
67483,0,0.29172343
67484,1,0.55050236
67485,1,0.86830366
67486,1,0.6399813
67487,0,0.32631207
67488,0,0.012071595
67489,0,0.047087353
67490,0,0.070366524
67491,0,0.0425221
67492,0,0.10121216
67493,1,0.7413456
67494,1,0.7515155
67495,0,0.1300401
67496,0,0.055345222
67497,0,0.4360966
67498,0,0.24918
67499,1,0.9340789
67500,1,0.5233373
67501,1,0.54059374
67502,1,0.75336343
67503,0,0.10880213
67504,0,0.14908761
67505,0,0.06662447
67506,1,0.8400062
67507,0,0.1794217
67508,0,1.1663012e-11
67509,1,0.70045143
67510,1,0.9092524
67511,0,0.36234224
67512,0,0.14490327
67513,0,0.35936943
67514,1,0.9311319
67515,0,1.2306937e-09
67516,1,0.50265664
67517,0,0.45260096
67518,1,0.9058909
67519,0,0.10983774
67520,0,0.09294274
67521,0,0.12098407
67522,1,0.8954761
67523,0,0.0016508508
67524,1,0.84544283
67525,1,0.80522454
67526,1,0.85675424
67527,1,0.50755095
67528,0,0.053012025
67529,0,0.057573352
67530,0,0.01359932
67531,1,0.6537911
67532,0,0.18686728
67533,1,0.67163277
67534,0,0.32250276
67535,0,0.16255428
67536,0,0.1682842
67537,1,0.84232754
67538,0,0.20814705
67539,0,0.24620908
67540,1,0.5876231
67541,0,0.16292267
67542,0,0.2658615
67543,1,0.70155644
67544,0,0.1908977
67545,0,0.07383707
67546,1,0.78847027
67547,1,0.6529215
67548,0,0.14765508
67549,0,0.30206308
67550,1,0.75230265
67551,1,0.7436909
67552,1,0.8937492
67553,0,0.03515539
67554,0,0.20807406
67555,1,0.72554374
67556,1,0.88595974
67557,0,0.09573635
67558,1,0.8234153
67559,0,0.04001234
67560,1,0.94392025
67561,1,0.7484632
67562,0,0.25894937
67563,0,0.489512
67564,0,0.40138808
67565,0,0.004163628
67566,1,0.73979664
67567,0,0.13259618
67568,0,0.11453354
67569,1,0.70755637
67570,1,0.6898659
67571,1,0.70266354
67572,0,0.4190856
67573,0,0.14160262
67574,0,0.017138602
67575,0,0.27677673
67576,0,0.016757915
67577,1,0.820905
67578,1,0.8166038
67579,0,0.01246608
